champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Jhin,7322.0,13425.0,7322.0,6.666666667,4.0,11.0,166793,16226,Other,Many
Nami,656.0,762.0,656.0,2.2857142857142856,0.0,69.0,20503,7884,Other,Few
Lulu,1246.0,3616.0,1246.0,1.75,0.0,102.0,23050,9348,Other,Few
Katarina,481.0,481.0,481.0,1.25,0.0,11.0,98422,10887,Other,Many
Renekton,3755.0,5580.0,3755.0,5.0,2.0,13.0,82971,8554,TopLane_Jungle,Many
Lillia,2061.0,2975.0,2061.0,4.0,0.0,19.0,110176,9318,TopLane_Jungle,Many
Sett,771.0,3955.0,771.0,1.1428571428571428,0.0,24.0,97087,9458,TopLane_Jungle,Many
Ekko,0.0,673.0,0.0,3.4,0.0,24.0,70271,7775,TopLane_Jungle,Few
Veigar,226.0,226.0,226.0,1.0,0.0,13.0,176479,13063,Other,Many
Irelia,1889.0,2665.0,1889.0,2.5,1.0,21.0,182020,11521,TopLane_Jungle,Many
Graves,3180.0,31520.0,3180.0,1.5,2.0,25.0,169111,10054,TopLane_Jungle,Few
Diana,0.0,8768.0,0.0,1.1111111111111112,0.0,21.0,107909,9416,TopLane_Jungle,Few
LeeSin,587.0,18668.0,587.0,4.25,2.0,17.0,92040,8252,TopLane_Jungle,Few
Gwen,7891.0,15522.0,7891.0,2.285714286,3.0,29.0,151400,13084,TopLane_Jungle,Many
Kindred,5125.0,10346.0,5125.0,2.25,0.0,37.0,222560,15193,Other,Many
Taric,1412.0,3197.0,1412.0,5.0,2.0,64.0,23943,9705,Other,Few
Irelia,3768.0,9758.0,3768.0,3.0,2.0,32.0,211687,15501,TopLane_Jungle,Many
Tryndamere,5728.0,10759.0,5728.0,3.5,2.0,13.0,120080,11633,TopLane_Jungle,Many
Jhin,925.0,2141.0,925.0,1.0,0.0,12.0,118101,9898,Other,Many
Ezreal,3057.0,3353.0,3057.0,1.25,1.0,12.0,75769,7383,Other,Many
Vladimir,2201.0,2201.0,2201.0,1.0,0.0,16.0,138522,11287,Other,Many
Rumble,7081.0,8855.0,7081.0,4.75,3.0,30.0,173918,12369,Other,Many
Poppy,0.0,4411.0,0.0,0.571428571,0.0,9.0,93862,7272,TopLane_Jungle,Few
Thresh,48.0,862.0,48.0,8.0,0.0,35.0,18578,7003,Other,Few
Chogath,1112.0,17526.0,1112.0,7.0,1.0,21.0,116969,11173,TopLane_Jungle,Few
Viktor,2489.0,10475.0,2489.0,1.8,1.0,42.0,193192,13195,Other,Many
Zed,410.0,24551.0,410.0,5.0,0.0,16.0,111945,11054,TopLane_Jungle,Few
Pyke,1970.0,3062.0,1970.0,3.6,1.0,62.0,24938,9420,Other,Few
Hecarim,0.0,20843.0,0.0,4.0,0.0,31.0,184265,12469,TopLane_Jungle,Few
Jax,7237.0,22852.0,7237.0,2.25,4.0,18.0,110274,10078,TopLane_Jungle,Many
Aphelios,11226.0,19566.0,11226.0,6.5,3.0,24.0,165439,14140,Other,Many
Orianna,921.0,2748.0,921.0,0.4285714285714285,0.0,19.0,113747,9489,Other,Many
MissFortune,4442.0,11898.0,4442.0,2.7,1.0,34.0,179402,16174,Other,Many
Syndra,2894.0,2894.0,2894.0,7.0,0.0,26.0,182857,13650,Other,Many
Jax,5676.0,11057.0,5676.0,1.0,3.0,19.0,160786,12723,TopLane_Jungle,Many
Veigar,206.0,2647.0,206.0,1.0,0.0,10.0,64967,6462,Other,Many
Vayne,0.0,1493.0,0.0,0.375,0.0,6.0,53374,6375,Other,Many
Hecarim,457.0,19511.0,457.0,2.2857142857142856,1.0,42.0,185309,13462,TopLane_Jungle,Few
Draven,3920.0,9680.0,3920.0,1.8571428571428568,0.0,24.0,160670,13676,Other,Many
Syndra,624.0,2958.0,624.0,1.6,0.0,18.0,141611,12007,Other,Many
Zed,854.0,28192.0,854.0,1.333333333,1.0,26.0,163951,9937,TopLane_Jungle,Few
Lucian,2936.0,15441.0,2936.0,2.6,0.0,18.0,186199,11297,Other,Many
LeeSin,1468.0,30186.0,1468.0,5.0,1.0,34.0,143033,11646,TopLane_Jungle,Few
Tryndamere,2844.0,7247.0,2844.0,3.0,1.0,19.0,125467,12662,TopLane_Jungle,Many
Kayn,1948.0,27929.0,1948.0,4.0,2.0,18.0,156507,11711,TopLane_Jungle,Few
Karma,95.0,3536.0,95.0,0.666666667,0.0,37.0,13806,4745,Other,Few
Jhin,3759.0,9454.0,3759.0,9.5,2.0,16.0,147032,12143,Other,Many
Morgana,1137.0,1137.0,1137.0,27.0,1.0,57.0,21849,8977,Other,Few
Nami,2862.0,2862.0,2862.0,6.0,1.0,37.0,14529,7190,TopLane_Jungle,Few
Taliyah,720.0,11232.0,720.0,1.6153846153846154,0.0,96.0,86801,11634,Other,Few
Lulu,903.0,2950.0,903.0,12.0,1.0,64.0,13957,9388,Other,Few
Graves,10301.0,14603.0,10301.0,2.375,2.0,12.0,161246,13576,Other,Many
Jhin,647.0,3322.0,647.0,1.6666666666666667,0.0,11.0,62141,6626,Other,Many
Akshan,1726.0,5839.0,1726.0,2.833333333,0.0,15.0,150760,14963,TopLane_Jungle,Many
Hecarim,283.0,20671.0,283.0,5.0,1.0,14.0,110791,6683,TopLane_Jungle,Few
Shaco,2525.0,30347.0,2525.0,4.6,3.0,34.0,200921,15163,TopLane_Jungle,Few
Yasuo,6070.0,16843.0,6070.0,1.0,3.0,24.0,198114,12590,Other,Many
Vex,2610.0,2610.0,2610.0,2.2857142857142856,0.0,16.0,113046,10646,Other,Many
Lulu,0.0,2183.0,0.0,1.5,0.0,5.0,49999,6450,TopLane_Jungle,Many
Taric,157.0,4414.0,157.0,1.2,0.0,24.0,68599,6149,TopLane_Jungle,Few
LeeSin,1204.0,12708.0,1204.0,1.8333333333333333,1.0,28.0,133140,10581,TopLane_Jungle,Few
Brand,0.0,0.0,0.0,0.8,0.0,7.0,37258,5066,Other,Few
Graves,0.0,0.0,0.0,0.5,0.0,19.0,56994,5881,TopLane_Jungle,Many
Kindred,6666.0,52464.0,6666.0,7.25,4.0,56.0,314696,20280,TopLane_Jungle,Many
Camille,2322.0,2322.0,2322.0,2.25,1.0,9.0,79963,9167,TopLane_Jungle,Many
Jinx,4036.0,4338.0,4036.0,2.6666666666666665,1.0,24.0,78904,7766,Other,Many
Gwen,2738.0,40915.0,2738.0,2.1818181818181817,2.0,42.0,215993,15972,TopLane_Jungle,Few
Diana,2251.0,23061.0,2251.0,1.8,2.0,25.0,140036,10379,TopLane_Jungle,Few
Ezreal,4290.0,13003.0,4290.0,4.75,1.0,38.0,275055,18327,Other,Many
Akshan,1111.0,1111.0,1111.0,1.0,1.0,22.0,101330,10593,TopLane_Jungle,Many
Lulu,1194.0,1194.0,1194.0,4.8,0.0,52.0,13581,7838,Other,Few
Zed,792.0,4171.0,792.0,6.0,0.0,13.0,66281,7046,Other,Many
Tryndamere,4949.0,6702.0,4949.0,2.5,2.0,17.0,120536,11437,TopLane_Jungle,Many
Singed,2309.0,11920.0,2309.0,8.0,1.0,30.0,120710,10574,TopLane_Jungle,Many
XinZhao,111.0,9103.0,111.0,0.7142857142857143,0.0,36.0,122155,9276,TopLane_Jungle,Few
Poppy,206.0,9691.0,206.0,2.0,0.0,18.0,102216,7859,TopLane_Jungle,Few
LeeSin,1740.0,25690.0,1740.0,2.1666666666666665,2.0,25.0,136504,8636,TopLane_Jungle,Few
Ahri,670.0,721.0,670.0,0.75,0.0,11.0,38886,5697,Other,Few
Zyra,1637.0,5161.0,1637.0,5.0,0.0,69.0,34186,7733,Other,Few
Gangplank,6112.0,21515.0,6112.0,1.8571428571428568,3.0,26.0,202701,13121,TopLane_Jungle,Many
Xayah,10210.0,27688.0,10210.0,1.5,4.0,33.0,204887,14992,Other,Many
Karma,622.0,1711.0,622.0,1.2222222222222223,0.0,57.0,42175,8269,Other,Few
Blitzcrank,234.0,234.0,234.0,5.5,0.0,52.0,17349,6774,Other,Few
Katarina,1202.0,1202.0,1202.0,12.0,0.0,10.0,69058,8082,Other,Few
Jayce,1762.0,1762.0,1762.0,1.1428571428571428,1.0,25.0,93885,10626,TopLane_Jungle,Many
Poppy,927.0,2112.0,927.0,1.0,0.0,17.0,84773,9214,TopLane_Jungle,Many
Irelia,8753.0,18761.0,8753.0,1.0,3.0,26.0,173731,13102,TopLane_Jungle,Many
Leona,0.0,0.0,0.0,1.9230769230769231,0.0,78.0,30955,10365,Other,Few
Zilean,338.0,1279.0,338.0,5.4,0.0,86.0,57458,11783,Other,Few
Aphelios,592.0,592.0,592.0,0.4545454545454545,0.0,8.0,54087,6009,Other,Many
KogMaw,517.0,775.0,517.0,0.7272727272727273,1.0,10.0,101093,9327,Other,Many
Rumble,7082.0,7362.0,7082.0,3.333333333,4.0,24.0,127011,12411,TopLane_Jungle,Many
Elise,4921.0,17123.0,4921.0,3.4,2.0,29.0,94139,11855,TopLane_Jungle,Few
Leblanc,1813.0,1813.0,1813.0,8.0,0.0,6.0,50039,7170,Other,Many
Qiyana,1748.0,38945.0,1748.0,2.666666667,1.0,22.0,255497,15314,TopLane_Jungle,Few
Renekton,1140.0,3046.0,1140.0,0.8888888890000001,1.0,23.0,110297,9539,TopLane_Jungle,Many
Elise,1250.0,12438.0,1250.0,2.875,2.0,33.0,150326,12557,TopLane_Jungle,Few
Camille,2588.0,3737.0,2588.0,3.0,1.0,23.0,84975,11410,TopLane_Jungle,Many
Jhin,3667.0,4430.0,3667.0,2.4,0.0,21.0,140053,12033,Other,Many
Yasuo,1463.0,3141.0,1463.0,1.0,1.0,19.0,134799,10064,TopLane_Jungle,Many
Leona,0.0,140.0,0.0,2.0,0.0,68.0,17645,5636,Other,Few
Sylas,39.0,39.0,39.0,4.5,0.0,23.0,20326,5136,Other,Few
Kaisa,4228.0,4228.0,4228.0,3.5,0.0,20.0,118689,12899,Other,Many
Aphelios,2677.0,2677.0,2677.0,3.0,1.0,8.0,65936,7590,Other,Many
Lucian,1088.0,1088.0,1088.0,2.333333333,1.0,23.0,84260,7623,Other,Many
Gragas,0.0,9649.0,0.0,8.0,0.0,22.0,96453,7340,TopLane_Jungle,Few
Corki,8370.0,15208.0,8370.0,7.5,4.0,24.0,181728,15008,Other,Many
Kassadin,5933.0,12398.0,5933.0,3.25,4.0,30.0,261754,20104,Other,Many
Ezreal,4169.0,8469.0,4169.0,5.6,0.0,39.0,273529,22114,Other,Many
Poppy,213.0,9681.0,213.0,0.7692307692307693,0.0,26.0,156049,9731,TopLane_Jungle,Few
MissFortune,6760.0,19559.0,6760.0,4.6,4.0,21.0,153493,13251,Other,Many
Qiyana,0.0,28255.0,0.0,15.0,0.0,34.0,126002,9244,TopLane_Jungle,Few
Zoe,1900.0,1990.0,1900.0,1.125,0.0,24.0,74357,8779,Other,Many
Sivir,5232.0,11283.0,5232.0,18.0,2.0,34.0,167483,12253,Other,Many
Jinx,2446.0,8405.0,2446.0,2.4,0.0,29.0,106475,9417,Other,Many
Ekko,3861.0,36691.0,3861.0,9.5,2.0,30.0,250199,16135,TopLane_Jungle,Few
Karthus,2243.0,10310.0,2243.0,2.6,1.0,18.0,120781,9999,Other,Many
Galio,0.0,874.0,0.0,14.0,0.0,17.0,70276,8721,Other,Many
Caitlyn,7030.0,7030.0,7030.0,3.8,1.0,18.0,100091,11096,Other,Many
Yone,154.0,1779.0,154.0,1.5714285714285714,0.0,15.0,108878,9973,Other,Many
MonkeyKing,0.0,2739.0,0.0,1.0,0.0,8.0,50765,6236,TopLane_Jungle,Many
Zed,684.0,20377.0,684.0,1.8,1.0,31.0,108997,8140,TopLane_Jungle,Few
Ekko,2979.0,3307.0,2979.0,2.0,1.0,9.0,119583,10352,Other,Many
Zoe,1435.0,1962.0,1435.0,2.5,0.0,27.0,101535,9708,Other,Many
LeeSin,0.0,18284.0,0.0,2.8,0.0,25.0,123154,10157,TopLane_Jungle,Few
Rakan,0.0,0.0,0.0,0.6666666666666666,0.0,55.0,13458,4391,Other,Few
Zed,954.0,954.0,954.0,2.0,0.0,21.0,82598,7799,Other,Many
Talon,785.0,32122.0,785.0,2.1666666666666665,0.0,40.0,156760,11782,TopLane_Jungle,Few
Draven,3997.0,14809.0,3997.0,1.714285714,2.0,8.0,95204,10284,Other,Many
Zed,677.0,762.0,677.0,2.6,0.0,29.0,126966,10670,Other,Many
Rengar,0.0,20713.0,0.0,2.1666666666666665,0.0,37.0,143421,10774,TopLane_Jungle,Few
Kled,5830.0,13886.0,5830.0,7.0,2.0,22.0,112632,12707,TopLane_Jungle,Many
Mordekaiser,0.0,0.0,0.0,0.5714285714285714,0.0,11.0,70186,7967,TopLane_Jungle,Many
Nautilus,59.0,59.0,59.0,1.2,0.0,45.0,18261,4901,Other,Few
Maokai,412.0,835.0,412.0,1.6666666666666667,1.0,75.0,34231,8088,Other,Few
Darius,2574.0,2574.0,2574.0,1.0,1.0,21.0,90669,9996,TopLane_Jungle,Many
Talon,2478.0,31777.0,2478.0,2.5,0.0,43.0,240056,15911,TopLane_Jungle,Few
Karma,1179.0,1179.0,1179.0,20.0,1.0,33.0,19731,7019,Other,Few
Aphelios,3182.0,5210.0,3182.0,0.909090909,1.0,23.0,115724,11271,Other,Many
Katarina,443.0,443.0,443.0,0.8571428571428571,0.0,17.0,78204,8510,Other,Many
Viego,1985.0,22943.0,1985.0,3.5,3.0,22.0,108064,10176,TopLane_Jungle,Few
Nasus,3817.0,6230.0,3817.0,2.2857142857142856,1.0,24.0,203857,15141,Other,Many
Akshan,5001.0,10435.0,5001.0,5.0,1.0,29.0,157455,14457,Other,Many
Renekton,3778.0,3778.0,3778.0,2.333333333333333,0.0,9.0,68813,7049,Other,Many
Shen,627.0,627.0,627.0,1.0,0.0,8.0,22786,4343,TopLane_Jungle,Few
Warwick,2849.0,6315.0,2849.0,1.727272727,3.0,22.0,144768,14282,TopLane_Jungle,Many
Lucian,4864.0,7877.0,4864.0,20.0,1.0,30.0,137618,12845,Other,Many
Gragas,64.0,64.0,64.0,2.0,0.0,29.0,28636,6407,Other,Few
Rakan,0.0,0.0,0.0,0.8,0.0,14.0,6827,3242,Other,Few
RekSai,66.0,11092.0,66.0,1.6666666666666667,0.0,15.0,93577,8374,TopLane_Jungle,Few
Hecarim,2656.0,34613.0,2656.0,4.0,1.0,42.0,217962,15478,TopLane_Jungle,Few
Qiyana,2218.0,32203.0,2218.0,4.5,2.0,38.0,219633,14716,TopLane_Jungle,Few
Nidalee,1030.0,49655.0,1030.0,11.0,2.0,34.0,194985,11548,TopLane_Jungle,Few
Ryze,1281.0,9392.0,1281.0,1.5454545454545454,0.0,22.0,107928,9540,Other,Many
Rakan,729.0,949.0,729.0,2.6,0.0,107.0,19907,7276,Other,Few
Darius,5775.0,9692.0,5775.0,1.4,2.0,12.0,105043,9716,TopLane_Jungle,Many
Viego,1017.0,13237.0,1017.0,3.75,2.0,7.0,66790,8362,TopLane_Jungle,Few
Rakan,0.0,0.0,0.0,1.285714286,0.0,12.0,20012,5273,Other,Few
Lux,2403.0,6243.0,2403.0,5.5,0.0,19.0,142619,11134,Other,Many
Karma,813.0,1443.0,813.0,1.5714285714285714,0.0,56.0,49586,8316,Other,Few
Akali,650.0,650.0,650.0,1.2727272727272727,0.0,20.0,122053,13736,TopLane_Jungle,Many
Akshan,0.0,0.0,0.0,0.8571428571428571,0.0,15.0,51113,6513,Other,Many
Blitzcrank,692.0,5720.0,692.0,13.0,1.0,48.0,25397,7048,Other,Few
Nidalee,4577.0,28485.0,4577.0,2.6,3.0,32.0,149480,9834,TopLane_Jungle,Few
Pyke,0.0,0.0,0.0,1.0,0.0,30.0,13870,5156,Other,Few
Viego,941.0,5790.0,941.0,1.0,1.0,20.0,91817,7834,TopLane_Jungle,Few
Amumu,331.0,1708.0,331.0,2.7142857142857144,0.0,74.0,26547,8699,Other,Few
Ekko,8012.0,9860.0,8012.0,2.333333333333333,1.0,10.0,227349,16895,Other,Many
Rakan,785.0,1426.0,785.0,1.7692307692307692,0.0,91.0,24305,10261,Other,Few
Draven,1282.0,3462.0,1282.0,1.3333333333333333,0.0,11.0,125643,10285,Other,Many
Sylas,2940.0,6199.0,2940.0,5.0,1.0,23.0,121177,13706,Other,Many
Veigar,826.0,826.0,826.0,1.0,0.0,8.0,59341,5618,Other,Many
Akali,2252.0,2252.0,2252.0,4.0,1.0,9.0,66089,7574,Other,Many
MasterYi,9167.0,43888.0,9167.0,27.0,3.0,13.0,186006,16236,TopLane_Jungle,Few
Talon,0.0,17410.0,0.0,1.25,0.0,48.0,281343,14959,TopLane_Jungle,Few
Leblanc,917.0,2950.0,917.0,2.5,1.0,24.0,74338,8356,Other,Many
Rakan,606.0,1649.0,606.0,4.8,0.0,65.0,25025,8318,Other,Few
LeeSin,0.0,6530.0,0.0,1.0,0.0,14.0,51296,5872,TopLane_Jungle,Few
Lux,758.0,2537.0,758.0,2.5,0.0,57.0,29178,7540,Other,Few
Xerath,1079.0,1831.0,1079.0,6.0,0.0,47.0,64441,11086,Other,Few
Cassiopeia,2289.0,4708.0,2289.0,2.142857142857143,0.0,28.0,176566,16668,Other,Many
Jinx,786.0,6946.0,786.0,3.0,0.0,26.0,165540,12538,Other,Many
Lux,2112.0,2380.0,2112.0,2.2222222222222223,1.0,25.0,87673,10390,Other,Many
Lucian,7305.0,17067.0,7305.0,1.583333333,3.0,43.0,252139,17596,Other,Many
Pyke,2003.0,7397.0,2003.0,2.75,1.0,27.0,41358,15263,Other,Few
LeeSin,0.0,23582.0,0.0,0.8,0.0,20.0,105772,7192,TopLane_Jungle,Few
Singed,289.0,289.0,289.0,2.75,0.0,14.0,54991,7349,TopLane_Jungle,Few
Rakan,163.0,5197.0,163.0,1.6666666666666667,0.0,85.0,30792,7263,Other,Few
Nocturne,0.0,18770.0,0.0,0.5,1.0,8.0,89209,5702,TopLane_Jungle,Few
Nunu,0.0,0.0,0.0,1.181818182,0.0,19.0,70844,9165,Other,Few
Illaoi,4274.0,4274.0,4274.0,1.0,1.0,14.0,114538,7425,Other,Many
Nautilus,655.0,1856.0,655.0,4.0,0.0,55.0,26971,9288,Other,Few
Nidalee,4845.0,29944.0,4845.0,3.5,3.0,35.0,136836,11073,TopLane_Jungle,Few
Fiddlesticks,0.0,13682.0,0.0,4.2,0.0,63.0,172738,12511,TopLane_Jungle,Few
Leblanc,2147.0,3248.0,2147.0,11.0,1.0,20.0,66775,11851,Other,Many
Gwen,8513.0,12974.0,8513.0,0.833333333,2.0,34.0,173658,12928,TopLane_Jungle,Many
Kaisa,4154.0,20575.0,4154.0,2.454545455,1.0,33.0,183584,17532,Other,Many
Jhin,4575.0,4847.0,4575.0,3.6,2.0,20.0,97752,9648,Other,Many
Seraphine,1639.0,3102.0,1639.0,6.0,1.0,52.0,40359,10103,Other,Few
Shen,266.0,567.0,266.0,2.1666666666666665,0.0,72.0,21065,8022,Other,Few
Sona,720.0,796.0,720.0,4.333333333333333,0.0,53.0,17382,6544,Other,Few
Viktor,2710.0,4048.0,2710.0,10.0,1.0,17.0,106523,10588,Other,Many
Ziggs,21503.0,23705.0,21503.0,1.0,3.0,29.0,186777,13849,Other,Many
LeeSin,0.0,8279.0,0.0,1.8,0.0,17.0,132398,9056,TopLane_Jungle,Few
Lulu,85.0,85.0,85.0,0.75,0.0,19.0,9374,4068,Other,Few
Lucian,5312.0,10265.0,5312.0,5.0,2.0,20.0,116362,11466,Other,Many
Kindred,8670.0,13912.0,8670.0,2.8,5.0,27.0,122714,12724,TopLane_Jungle,Many
Rakan,0.0,106.0,0.0,1.1666666666666667,0.0,45.0,14078,4875,Other,Few
Jax,2322.0,2322.0,2322.0,1.0,0.0,6.0,47959,5742,TopLane_Jungle,Many
Vex,1060.0,1060.0,1060.0,4.0,1.0,13.0,57063,5834,Other,Many
Yone,3271.0,4916.0,3271.0,2.285714286,2.0,30.0,187081,14933,Other,Many
Lulu,1288.0,2062.0,1288.0,1.222222222,1.0,27.0,88641,9178,Other,Many
Jax,10272.0,33203.0,10272.0,1.375,6.0,22.0,151604,13003,TopLane_Jungle,Many
Irelia,0.0,0.0,0.0,0.3333333333333333,0.0,11.0,74304,6703,Other,Many
Kindred,1344.0,29877.0,1344.0,2.7142857142857144,1.0,29.0,142171,11134,TopLane_Jungle,Few
Aphelios,2291.0,9894.0,2291.0,4.4,1.0,25.0,197795,15441,Other,Many
Draven,1384.0,1384.0,1384.0,0.833333333,0.0,6.0,73554,7411,Other,Many
Teemo,1477.0,16146.0,1477.0,0.5,2.0,20.0,132252,11155,TopLane_Jungle,Many
Talon,816.0,25765.0,816.0,7.0,0.0,23.0,136276,11777,TopLane_Jungle,Few
Leona,108.0,108.0,108.0,1.2,0.0,35.0,16678,4598,Other,Few
Gangplank,2269.0,2269.0,2269.0,9.0,0.0,12.0,81707,8151,TopLane_Jungle,Many
Galio,3243.0,8839.0,3243.0,4.5,0.0,43.0,189427,15149,Other,Many
Viego,3956.0,42775.0,3956.0,3.0,1.0,36.0,183056,12890,TopLane_Jungle,Few
Akali,2518.0,2518.0,2518.0,0.8571428571428571,1.0,3.0,67605,7341,TopLane_Jungle,Many
Kindred,0.0,19194.0,0.0,1.222222222,0.0,21.0,101385,8581,TopLane_Jungle,Few
Akali,278.0,278.0,278.0,1.8,0.0,22.0,76716,9655,Other,Many
Vladimir,297.0,2625.0,297.0,1.5,0.0,20.0,88000,8050,Other,Many
Karma,1372.0,4640.0,1372.0,1.125,0.0,70.0,32321,7176,Other,Few
Lux,76.0,123.0,76.0,1.5,0.0,25.0,144156,10744,Other,Many
Malphite,672.0,8500.0,672.0,1.75,0.0,15.0,115816,9149,TopLane_Jungle,Many
Nasus,2331.0,5438.0,2331.0,0.571428571,1.0,17.0,142028,9764,TopLane_Jungle,Many
Nidalee,602.0,28598.0,602.0,20.0,2.0,35.0,168842,12455,TopLane_Jungle,Few
XinZhao,4521.0,4521.0,4521.0,2.25,1.0,14.0,75868,8362,Other,Many
Thresh,0.0,2425.0,0.0,1.25,0.0,42.0,15242,5560,Other,Few
Varus,6648.0,13363.0,6648.0,1.833333333,2.0,23.0,156056,13680,Other,Many
Lux,1846.0,1846.0,1846.0,2.4,0.0,62.0,32073,7493,Other,Few
Teemo,5442.0,5442.0,5442.0,9.0,1.0,13.0,70950,8237,Other,Many
Yuumi,0.0,163.0,0.0,0.8,0.0,33.0,7067,4439,Other,Few
Yone,10022.0,17952.0,10022.0,8.666666666666666,3.0,21.0,179665,16119,TopLane_Jungle,Many
Kindred,4413.0,48233.0,4413.0,5.6,2.0,29.0,172475,17062,TopLane_Jungle,Few
Warwick,5479.0,13959.0,5479.0,2.142857142857143,0.0,38.0,149383,13639,TopLane_Jungle,Many
Viego,0.0,5923.0,0.0,2.2,0.0,29.0,152081,10221,TopLane_Jungle,Few
Rell,0.0,63.0,0.0,1.8333333333333333,1.0,38.0,19276,5867,Other,Few
LeeSin,475.0,23900.0,475.0,2.4285714285714284,1.0,30.0,191302,12703,TopLane_Jungle,Few
Veigar,4027.0,33115.0,4027.0,1.8,2.0,34.0,261789,15670,Other,Many
Blitzcrank,185.0,185.0,185.0,1.7692307692307692,0.0,98.0,25248,10279,Other,Few
Ivern,1489.0,30981.0,1489.0,9.5,2.0,33.0,499423,12774,TopLane_Jungle,Few
Riven,1421.0,6818.0,1421.0,1.7777777777777777,0.0,9.0,91489,9934,TopLane_Jungle,Many
Vayne,8610.0,20800.0,8610.0,14.0,4.0,23.0,132019,11660,Other,Many
LeeSin,2959.0,29588.0,2959.0,6.5,2.0,34.0,193488,16316,TopLane_Jungle,Few
Soraka,1289.0,3069.0,1289.0,6.0,1.0,44.0,13493,7289,Other,Few
Thresh,26.0,601.0,26.0,2.125,1.0,95.0,20762,8628,Other,Few
Karthus,2259.0,2259.0,2259.0,1.2307692307692308,1.0,24.0,116822,9325,Other,Many
Jinx,6121.0,14944.0,6121.0,12.0,2.0,26.0,142825,11446,Other,Many
Kaisa,5411.0,13092.0,5411.0,4.5,1.0,7.0,75844,8723,Other,Many
Sona,1316.0,5890.0,1316.0,6.0,0.0,50.0,27563,7982,Other,Few
Ryze,939.0,11080.0,939.0,0.9166666666666666,0.0,31.0,166354,10128,TopLane_Jungle,Many
Sett,7609.0,15473.0,7609.0,1.5,2.0,12.0,116997,9808,TopLane_Jungle,Many
Caitlyn,12988.0,38299.0,12988.0,2.8571428571428568,5.0,38.0,297797,17924,Other,Many
Jayce,7102.0,7152.0,7102.0,0.8888888888888888,3.0,29.0,175845,11459,TopLane_Jungle,Many
Karma,499.0,499.0,499.0,0.875,0.0,59.0,27592,7400,Other,Few
Shaco,338.0,20667.0,338.0,3.0,1.0,12.0,105656,9126,TopLane_Jungle,Few
Lissandra,641.0,641.0,641.0,1.4,1.0,27.0,112095,8893,Other,Many
Karthus,656.0,5616.0,656.0,1.3333333333333333,0.0,15.0,113022,9941,TopLane_Jungle,Few
Ezreal,1169.0,7014.0,1169.0,3.5,0.0,28.0,122060,10406,Other,Many
Akali,4721.0,7034.0,4721.0,2.833333333333333,2.0,29.0,134762,13202,Other,Many
Zed,1928.0,17451.0,1928.0,12.5,2.0,41.0,177132,16314,TopLane_Jungle,Few
Aphelios,2768.0,9869.0,2768.0,0.9,1.0,35.0,172273,11409,Other,Many
Camille,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,27978,4250,TopLane_Jungle,Few
Camille,0.0,0.0,0.0,0.8,0.0,20.0,58127,6697,TopLane_Jungle,Many
Syndra,270.0,1386.0,270.0,0.4444444444444444,0.0,9.0,84570,7112,Other,Many
Velkoz,413.0,1116.0,413.0,0.6,0.0,14.0,54880,5496,Other,Many
Aatrox,944.0,944.0,944.0,0.5,0.0,20.0,88654,7481,TopLane_Jungle,Many
Irelia,2830.0,3519.0,2830.0,0.6363636363636364,1.0,12.0,145551,11200,TopLane_Jungle,Many
Lulu,511.0,967.0,511.0,4.0,0.0,62.0,22071,8025,Other,Few
Kassadin,559.0,3105.0,559.0,1.666666667,0.0,11.0,122722,10041,Other,Many
Lucian,1120.0,4149.0,1120.0,1.4,0.0,23.0,153794,12271,Other,Many
Jhin,4976.0,4976.0,4976.0,6.0,2.0,11.0,133973,12114,Other,Many
Ryze,3587.0,17260.0,3587.0,4.333333333333333,2.0,19.0,149731,13200,Other,Many
Jayce,7734.0,17364.0,7734.0,3.6,4.0,35.0,237488,18802,TopLane_Jungle,Many
Kindred,3522.0,3522.0,3522.0,1.4,1.0,15.0,66166,8784,TopLane_Jungle,Many
TwistedFate,3231.0,7093.0,3231.0,3.8,1.0,27.0,162097,15082,Other,Many
Talon,0.0,19055.0,0.0,8.0,0.0,22.0,117410,10509,TopLane_Jungle,Few
Ezreal,2903.0,5319.0,2903.0,1.6,1.0,11.0,81389,8598,Other,Many
Jax,8965.0,16885.0,8965.0,5.5,4.0,22.0,208820,18320,TopLane_Jungle,Many
Zilean,359.0,717.0,359.0,3.8333333333333335,0.0,57.0,20348,8492,Other,Few
Draven,3307.0,13443.0,3307.0,5.5,1.0,32.0,129089,11819,Other,Many
LeeSin,0.0,26321.0,0.0,3.0,0.0,28.0,125802,10320,TopLane_Jungle,Few
Aphelios,6378.0,17270.0,6378.0,1.090909091,3.0,24.0,231395,14837,Other,Many
Ashe,327.0,1026.0,327.0,3.0,0.0,57.0,43602,8108,Other,Few
Vex,0.0,87.0,0.0,0.4444444444444444,0.0,26.0,25560,4888,Other,Few
Sylas,0.0,48.0,0.0,1.333333333,0.0,7.0,42075,6143,TopLane_Jungle,Few
Vi,2622.0,18867.0,2622.0,3.2,0.0,31.0,142857,11494,TopLane_Jungle,Few
Nami,1547.0,4006.0,1547.0,3.833333333,0.0,60.0,17079,7747,Other,Few
Xayah,4076.0,12940.0,4076.0,2.5,2.0,20.0,187937,14724,Other,Many
